i,j,x,y,T,phase
73,59, 0.75521, 0.60938, 2.421659E-01,0
74,59, 0.76562, 0.60938, 2.298843E-01,0
75,59, 0.77604, 0.60938, 2.176931E-01,0
76,59, 0.78646, 0.60938, 2.056063E-01,0
77,59, 0.79688, 0.60938, 1.936378E-01,0
78,59, 0.80729, 0.60938, 1.818019E-01,0
79,59, 0.81771, 0.60938, 1.701137E-01,0
80,59, 0.82812, 0.60938, 1.585897E-01,0
81,59, 0.83854, 0.60938, 1.472478E-01,0
82,59, 0.84896, 0.60938, 1.361074E-01,0
83,59, 0.85938, 0.60938, 1.251849E-01,0
84,59, 0.86979, 0.60938, 1.144863E-01,0
85,59, 0.88021, 0.60938, 1.039988E-01,0
86,59, 0.89062, 0.60938, 9.370623E-02,0
87,59, 0.90104, 0.60938, 8.368622E-02,0
88,59, 0.91146, 0.60938, 7.400858E-02,0
89,59, 0.92188, 0.60938, 6.644759E-02,1
90,59, 0.93229, 0.60938, 5.881266E-02,0
91,59, 0.94271, 0.60938, 4.940403E-02,0
92,59, 0.95312, 0.60938, 4.059731E-02,0
93,59, 0.96354, 0.60938, 3.229602E-02,0
94,59, 0.97396, 0.60938, 2.353210E-02,0
95,59, 0.98438, 0.60938, 1.422911E-02,0
96,59, 0.99479, 0.60938, 4.742284E-03,0
1,60, 0.00521, 0.61979, 9.886897E-01,0
2,60, 0.01562, 0.61979, 9.661605E-01,0
3,60, 0.02604, 0.61979, 9.466364E-01,0
4,60, 0.03646, 0.61979, 9.306904E-01,0
5,60, 0.04688, 0.61979, 9.178274E-01,0
6,60, 0.05729, 0.61979, 9.065147E-01,0
7,60, 0.06771, 0.61979, 8.959306E-01,0
8,60, 0.07812, 0.61979, 8.856615E-01,0
9,60, 0.08854, 0.61979, 8.753624E-01,0
10,60, 0.09896, 0.61979, 8.647687E-01,0
11,60, 0.10938, 0.61979, 8.539411E-01,0
12,60, 0.11979, 0.61979, 8.432216E-01,0
13,60, 0.13021, 0.61979, 8.329550E-01,0
14,60, 0.14062, 0.61979, 8.230075E-01,0
15,60, 0.15104, 0.61979, 8.133172E-01,0
16,60, 0.16146, 0.61979, 8.042387E-01,0
17,60, 0.17188, 0.61979, 8.001831E-01,1
18,60, 0.18229, 0.61979, 7.996997E-01,1
19,60, 0.19271, 0.61979, 7.962088E-01,0
20,60, 0.20312, 0.61979, 7.901254E-01,0
21,60, 0.21354, 0.61979, 7.839404E-01,0
22,60, 0.22396, 0.61979, 7.775485E-01,0
23,60, 0.23438, 0.61979, 7.710065E-01,0
24,60, 0.24479, 0.61979, 7.643952E-01,0
25,60, 0.25521, 0.61979, 7.577964E-01,0
26,60, 0.26562, 0.61979, 7.512912E-01,0
27,60, 0.27604, 0.61979, 7.449601E-01,0
28,60, 0.28646, 0.61979, 7.388772E-01,0
29,60, 0.29688, 0.61979, 7.330891E-01,0
30,60, 0.30729, 0.61979, 7.275438E-01,0
31,60, 0.31771, 0.61979, 7.246473E-01,1
32,60, 0.32812, 0.61979, 7.244712E-01,1
33,60, 0.33854, 0.61979, 7.194422E-01,0
34,60, 0.34896, 0.61979, 7.110755E-01,0
35,60, 0.35938, 0.61979, 7.024728E-01,0
36,60, 0.36979, 0.61979, 6.938662E-01,0
37,60, 0.38021, 0.61979, 6.852175E-01,0
38,60, 0.39062, 0.61979, 6.766019E-01,0
39,60, 0.40104, 0.61979, 6.681343E-01,0
40,60, 0.41146, 0.61979, 6.598585E-01,0
41,60, 0.42188, 0.61979, 6.517511E-01,0
42,60, 0.43229, 0.61979, 6.436942E-01,0
43,60, 0.44271, 0.61979, 6.355088E-01,0
44,60, 0.45312, 0.61979, 6.269531E-01,0
45,60, 0.46354, 0.61979, 6.176388E-01,0
46,60, 0.47396, 0.61979, 6.069797E-01,0
47,60, 0.48438, 0.61979, 5.944693E-01,0
48,60, 0.49479, 0.61979, 5.798617E-01,0
49,60, 0.50521, 0.61979, 5.635978E-01,0
50,60, 0.51562, 0.61979, 5.457528E-01,0
51,60, 0.52604, 0.61979, 5.278523E-01,0
52,60, 0.53646, 0.61979, 5.127897E-01,0
53,60, 0.54688, 0.61979, 5.002740E-01,0
54,60, 0.55729, 0.61979, 4.875925E-01,0
55,60, 0.56771, 0.61979, 4.711949E-01,0
56,60, 0.57812, 0.61979, 4.599883E-01,1
57,60, 0.58854, 0.61979, 4.476757E-01,0
58,60, 0.59896, 0.61979, 4.332525E-01,0
59,60, 0.60938, 0.61979, 4.198153E-01,0
60,60, 0.61979, 0.61979, 4.067483E-01,0
61,60, 0.63021, 0.61979, 3.938985E-01,0
62,60, 0.64062, 0.61979, 3.811606E-01,0
63,60, 0.65104, 0.61979, 3.684716E-01,0
64,60, 0.66146, 0.61979, 3.558018E-01,0
65,60, 0.67188, 0.61979, 3.431403E-01,0
66,60, 0.68229, 0.61979, 3.304841E-01,0
67,60, 0.69271, 0.61979, 3.178338E-01,0
68,60, 0.70312, 0.61979, 3.051918E-01,0
69,60, 0.71354, 0.61979, 2.925633E-01,0
70,60, 0.72396, 0.61979, 2.799564E-01,0
71,60, 0.73438, 0.61979, 2.673820E-01,0
72,60, 0.74479, 0.61979, 2.548543E-01,0
73,60, 0.75521, 0.61979, 2.423891E-01,0
74,60, 0.76562, 0.61979, 2.300039E-01,0
75,60, 0.77604, 0.61979, 2.177169E-01,0
76,60, 0.78646, 0.61979, 2.055461E-01,0
77,60, 0.79688, 0.61979, 1.935090E-01,0
78,60, 0.80729, 0.61979, 1.816224E-01,0
79,60, 0.81771, 0.61979, 1.699026E-01,0
80,60, 0.82812, 0.61979, 1.583656E-01,0
81,60, 0.83854, 0.61979, 1.470275E-01,0
82,60, 0.84896, 0.61979, 1.359035E-01,0
83,60, 0.85938, 0.61979, 1.250055E-01,0
84,60, 0.86979, 0.61979, 1.143379E-01,0
85,60, 0.88021, 0.61979, 1.038933E-01,0
86,60, 0.89062, 0.61979, 9.365586E-02,0
87,60, 0.90104, 0.61979, 8.361114E-02,0
88,60, 0.91146, 0.61979, 7.369175E-02,0
89,60, 0.92188, 0.61979, 6.383515E-02,0
90,60, 0.93229, 0.61979, 5.640894E-02,1
91,60, 0.94271, 0.61979, 4.872748E-02,0
92,60, 0.95312, 0.61979, 3.953081E-02,0
93,60, 0.96354, 0.61979, 3.280373E-02,0
94,60, 0.97396, 0.61979, 2.455546E-02,0
95,60, 0.98438, 0.61979, 1.478085E-02,0
96,60, 0.99479, 0.61979, 4.858398E-03,0
1,61, 0.00521, 0.63021, 9.865069E-01,0
2,61, 0.01562, 0.63021, 9.569749E-01,0
3,61, 0.02604, 0.63021, 9.345176E-01,0
4,61, 0.03646, 0.63021, 9.190681E-01,0
5,61, 0.04688, 0.63021, 9.092190E-01,0
6,61, 0.05729, 0.63021, 9.004191E-01,0
7,61, 0.06771, 0.63021, 8.915598E-01,0
8,61, 0.07812, 0.63021, 8.824042E-01,0
9,61, 0.08854, 0.63021, 8.725286E-01,0
10,61, 0.09896, 0.63021, 8.613820E-01,0
11,61, 0.10938, 0.63021, 8.493496E-01,0
12,61, 0.11979, 0.63021, 8.375326E-01,0
13,61, 0.13021, 0.63021, 8.273386E-01,0
14,61, 0.14062, 0.63021, 8.174730E-01,0
15,61, 0.15104, 0.63021, 8.067839E-01,0
16,61, 0.16146, 0.63021, 8.004320E-01,1
17,61, 0.17188, 0.63021, 8.005383E-01,1
18,61, 0.18229, 0.63021, 7.992544E-01,0
19,61, 0.19271, 0.63021, 7.952083E-01,0
20,61, 0.20312, 0.63021, 7.897838E-01,0
21,61, 0.21354, 0.63021, 7.837600E-01,0
22,61, 0.22396, 0.63021, 7.774059E-01,0
23,61, 0.23438, 0.63021, 7.708666E-01,0
24,61, 0.24479, 0.63021, 7.642482E-01,0
25,61, 0.25521, 0.63021, 7.576396E-01,0
26,61, 0.26562, 0.63021, 7.511242E-01,0
27,61, 0.27604, 0.63021, 7.447889E-01,0
28,61, 0.28646, 0.63021, 7.387275E-01,0
29,61, 0.29688, 0.63021, 7.330471E-01,0
30,61, 0.30729, 0.63021, 7.279373E-01,0
31,61, 0.31771, 0.63021, 7.241190E-01,0
32,61, 0.32812, 0.63021, 7.239203E-01,1
33,61, 0.33854, 0.63021, 7.221088E-01,0
34,61, 0.34896, 0.63021, 7.165669E-01,0
35,61, 0.35938, 0.63021, 7.081687E-01,0
36,61, 0.36979, 0.63021, 7.001073E-01,0
37,61, 0.38021, 0.63021, 6.917160E-01,0
38,61, 0.39062, 0.63021, 6.833331E-01,0
39,61, 0.40104, 0.63021, 6.753075E-01,0
40,61, 0.41146, 0.63021, 6.677064E-01,0
41,61, 0.42188, 0.63021, 6.605665E-01,0
42,61, 0.43229, 0.63021, 6.537421E-01,0
43,61, 0.44271, 0.63021, 6.470190E-01,0
44,61, 0.45312, 0.63021, 6.401331E-01,0
45,61, 0.46354, 0.63021, 6.325505E-01,0
46,61, 0.47396, 0.63021, 6.231517E-01,0
47,61, 0.48438, 0.63021, 6.108488E-01,0
48,61, 0.49479, 0.63021, 5.947763E-01,0
49,61, 0.50521, 0.63021, 5.764574E-01,0
50,61, 0.51562, 0.63021, 5.544922E-01,0
51,61, 0.52604, 0.63021, 5.311941E-01,0
52,61, 0.53646, 0.63021, 5.155940E-01,0
53,61, 0.54688, 0.63021, 5.058291E-01,0
54,61, 0.55729, 0.63021, 4.942093E-01,1
55,61, 0.56771, 0.63021, 4.800881E-01,0
56,61, 0.57812, 0.63021, 4.625525E-01,0
57,61, 0.58854, 0.63021, 4.480914E-01,0
58,61, 0.59896, 0.63021, 4.339021E-01,0
59,61, 0.60938, 0.63021, 4.203509E-01,0
60,61, 0.61979, 0.63021, 4.072263E-01,0
61,61, 0.63021, 0.63021, 3.943602E-01,0
62,61, 0.64062, 0.63021, 3.816364E-01,0
63,61, 0.65104, 0.63021, 3.689808E-01,0
64,61, 0.66146, 0.63021, 3.563499E-01,0
65,61, 0.67188, 0.63021, 3.437203E-01,0
66,61, 0.68229, 0.63021, 3.310801E-01,0
67,61, 0.69271, 0.63021, 3.184246E-01,0
68,61, 0.70312, 0.63021, 3.057551E-01,0
69,61, 0.71354, 0.63021, 2.930776E-01,0
70,61, 0.72396, 0.63021, 2.804033E-01,0
71,61, 0.73438, 0.63021, 2.677474E-01,0
72,61, 0.74479, 0.63021, 2.551290E-01,0
73,61, 0.75521, 0.63021, 2.425697E-01,0
74,61, 0.76562, 0.63021, 2.300923E-01,0
75,61, 0.77604, 0.63021, 2.177204E-01,0
76,61, 0.78646, 0.63021, 2.054767E-01,0
77,61, 0.79688, 0.63021, 1.933825E-01,0
78,61, 0.80729, 0.63021, 1.814572E-01,0
79,61, 0.81771, 0.63021, 1.697184E-01,0
80,61, 0.82812, 0.63021, 1.581816E-01,0
81,61, 0.83854, 0.63021, 1.468603E-01,0
82,61, 0.84896, 0.63021, 1.357657E-01,0
83,61, 0.85938, 0.63021, 1.249049E-01,0
84,61, 0.86979, 0.63021, 1.142784E-01,0
85,61, 0.88021, 0.63021, 1.038772E-01,0
86,61, 0.89062, 0.63021, 9.368250E-02,0
87,61, 0.90104, 0.63021, 8.366837E-02,0
88,61, 0.91146, 0.63021, 7.380696E-02,0
89,61, 0.92188, 0.63021, 6.415248E-02,0
90,61, 0.93229, 0.63021, 5.491380E-02,0
91,61, 0.94271, 0.63021, 4.465878E-02,0
92,61, 0.95312, 0.63021, 3.743880E-02,1
93,61, 0.96354, 0.63021, 3.458851E-02,0
94,61, 0.97396, 0.63021, 2.796521E-02,0
95,61, 0.98438, 0.63021, 1.605064E-02,0
96,61, 0.99479, 0.63021, 4.941802E-03,0
1,62, 0.00521, 0.64062, 9.868019E-01,0
2,62, 0.01562, 0.64062, 9.410781E-01,0
3,62, 0.02604, 0.64062, 9.147353E-01,0
4,62, 0.03646, 0.64062, 9.022401E-01,0
5,62, 0.04688, 0.64062, 9.010686E-01,0
6,62, 0.05729, 0.64062, 8.969748E-01,0
7,62, 0.06771, 0.64062, 8.906532E-01,0
8,62, 0.07812, 0.64062, 8.830132E-01,0
9,62, 0.08854, 0.64062, 8.735025E-01,0
10,62, 0.09896, 0.64062, 8.600804E-01,0
11,62, 0.10938, 0.64062, 8.442083E-01,0
12,62, 0.11979, 0.64062, 8.284454E-01,0
13,62, 0.13021, 0.64062, 8.204420E-01,0
14,62, 0.14062, 0.64062, 8.125268E-01,0
15,62, 0.15104, 0.64062, 8.033860E-01,1
16,62, 0.16146, 0.64062, 8.025532E-01,1
17,62, 0.17188, 0.64062, 8.018351E-01,0
18,62, 0.18229, 0.64062, 7.993285E-01,0
19,62, 0.19271, 0.64062, 7.950919E-01,0
20,62, 0.20312, 0.64062, 7.897207E-01,0
21,62, 0.21354, 0.64062, 7.836992E-01,0
22,62, 0.22396, 0.64062, 7.773070E-01,0
23,62, 0.23438, 0.64062, 7.707137E-01,0
24,62, 0.24479, 0.64062, 7.640374E-01,0
25,62, 0.25521, 0.64062, 7.573711E-01,0
26,62, 0.26562, 0.64062, 7.508002E-01,0
27,62, 0.27604, 0.64062, 7.444191E-01,0
28,62, 0.28646, 0.64062, 7.383419E-01,0
29,62, 0.29688, 0.64062, 7.327173E-01,0
30,62, 0.30729, 0.64062, 7.277935E-01,0
31,62, 0.31771, 0.64062, 7.240258E-01,0
32,62, 0.32812, 0.64062, 7.218763E-01,0
33,62, 0.33854, 0.64062, 7.216540E-01,1
34,62, 0.34896, 0.64062, 7.211888E-01,1
35,62, 0.35938, 0.64062, 7.145719E-01,0
36,62, 0.36979, 0.64062, 7.080769E-01,0
37,62, 0.38021, 0.64062, 6.991064E-01,0
38,62, 0.39062, 0.64062, 6.904959E-01,0
39,62, 0.40104, 0.64062, 6.830326E-01,0
40,62, 0.41146, 0.64062, 6.763205E-01,0
41,62, 0.42188, 0.64062, 6.705158E-01,0
42,62, 0.43229, 0.64062, 6.653758E-01,0
43,62, 0.44271, 0.64062, 6.606349E-01,0
44,62, 0.45312, 0.64062, 6.561034E-01,0
45,62, 0.46354, 0.64062, 6.512717E-01,0
46,62, 0.47396, 0.64062, 6.442695E-01,0
47,62, 0.48438, 0.64062, 6.329027E-01,0
48,62, 0.49479, 0.64062, 6.137089E-01,0
49,62, 0.50521, 0.64062, 5.934902E-01,0
50,62, 0.51562, 0.64062, 5.659455E-01,0
51,62, 0.52604, 0.64062, 5.293193E-01,0
52,62, 0.53646, 0.64062, 5.143827E-01,1
53,62, 0.54688, 0.64062, 5.143572E-01,1
54,62, 0.55729, 0.64062, 5.019864E-01,0
55,62, 0.56771, 0.64062, 4.819673E-01,0
56,62, 0.57812, 0.64062, 4.640271E-01,0
57,62, 0.58854, 0.64062, 4.484412E-01,0
58,62, 0.59896, 0.64062, 4.340443E-01,0
59,62, 0.60938, 0.64062, 4.204216E-01,0
60,62, 0.61979, 0.64062, 4.072904E-01,0
61,62, 0.63021, 0.64062, 3.944579E-01,0
62,62, 0.64062, 0.64062, 3.817936E-01,0
63,62, 0.65104, 0.64062, 3.692107E-01,0
64,62, 0.66146, 0.64062, 3.566537E-01,0
65,62, 0.67188, 0.64062, 3.440880E-01,0
66,62, 0.68229, 0.64062, 3.314934E-01,0
67,62, 0.69271, 0.64062, 3.188604E-01,0
68,62, 0.70312, 0.64062, 3.061885E-01,0
69,62, 0.71354, 0.64062, 2.934846E-01,0
70,62, 0.72396, 0.64062, 2.807626E-01,0
71,62, 0.73438, 0.64062, 2.680425E-01,0
72,62, 0.74479, 0.64062, 2.553486E-01,0
73,62, 0.75521, 0.64062, 2.427085E-01,0
74,62, 0.76562, 0.64062, 2.301515E-01,0
75,62, 0.77604, 0.64062, 2.177067E-01,0
76,62, 0.78646, 0.64062, 2.054020E-01,0
77,62, 0.79688, 0.64062, 1.932628E-01,0
78,62, 0.80729, 0.64062, 1.813112E-01,0
79,62, 0.81771, 0.64062, 1.695658E-01,0
80,62, 0.82812, 0.64062, 1.580412E-01,0
81,62, 0.83854, 0.64062, 1.467485E-01,0
82,62, 0.84896, 0.64062, 1.356945E-01,0
83,62, 0.85938, 0.64062, 1.248813E-01,0
84,62, 0.86979, 0.64062, 1.143048E-01,0
85,62, 0.88021, 0.64062, 1.039526E-01,0
86,62, 0.89062, 0.64062, 9.380325E-02,0
87,62, 0.90104, 0.64062, 8.382698E-02,0
88,62, 0.91146, 0.64062, 7.398932E-02,0
89,62, 0.92188, 0.64062, 6.426693E-02,0
90,62, 0.93229, 0.64062, 5.463354E-02,0
91,62, 0.94271, 0.64062, 4.514459E-02,0
92,62, 0.95312, 0.64062, 3.718674E-02,0
93,62, 0.96354, 0.64062, 3.419450E-02,1
94,62, 0.97396, 0.64062, 3.418575E-02,1
95,62, 0.98438, 0.64062, 1.831152E-02,0
96,62, 0.99479, 0.64062, 4.082696E-03,0
1,63, 0.00521, 0.65104, 9.999839E-01,1
2,63, 0.01562, 0.65104, 9.225049E-01,0
3,63, 0.02604, 0.65104, 8.901143E-01,0
4,63, 0.03646, 0.65104, 8.839393E-01,0
5,63, 0.04688, 0.65104, 9.043648E-01,0
6,63, 0.05729, 0.65104, 9.052934E-01,0
7,63, 0.06771, 0.65104, 9.010320E-01,0
8,63, 0.07812, 0.65104, 8.950231E-01,0
9,63, 0.08854, 0.65104, 8.863875E-01,0
10,63, 0.09896, 0.65104, 8.649642E-01,0
11,63, 0.10938, 0.65104, 8.384739E-01,0
12,63, 0.11979, 0.65104, 8.162416E-01,1
13,63, 0.13021, 0.65104, 8.160995E-01,1
14,63, 0.14062, 0.65104, 8.159858E-01,1
15,63, 0.15104, 0.65104, 8.110265E-01,0
16,63, 0.16146, 0.65104, 8.068628E-01,0
17,63, 0.17188, 0.65104, 8.044681E-01,0
18,63, 0.18229, 0.65104, 8.006805E-01,0
19,63, 0.19271, 0.65104, 7.957902E-01,0
20,63, 0.20312, 0.65104, 7.900883E-01,0
21,63, 0.21354, 0.65104, 7.838546E-01,0
22,63, 0.22396, 0.65104, 7.772973E-01,0
23,63, 0.23438, 0.65104, 7.705632E-01,0
24,63, 0.24479, 0.65104, 7.637604E-01,0
25,63, 0.25521, 0.65104, 7.569742E-01,0
26,63, 0.26562, 0.65104, 7.502837E-01,0
27,63, 0.27604, 0.65104, 7.437791E-01,0
28,63, 0.28646, 0.65104, 7.375727E-01,0
29,63, 0.29688, 0.65104, 7.318083E-01,0
30,63, 0.30729, 0.65104, 7.266973E-01,0
31,63, 0.31771, 0.65104, 7.225406E-01,0
32,63, 0.32812, 0.65104, 7.196428E-01,0
33,63, 0.33854, 0.65104, 7.181752E-01,0
34,63, 0.34896, 0.65104, 7.168632E-01,1
35,63, 0.35938, 0.65104, 7.156516E-01,1
36,63, 0.36979, 0.65104, 7.155408E-01,1
37,63, 0.38021, 0.65104, 7.067244E-01,0
38,63, 0.39062, 0.65104, 6.970138E-01,0
39,63, 0.40104, 0.65104, 6.915869E-01,0
40,63, 0.41146, 0.65104, 6.868964E-01,0
41,63, 0.42188, 0.65104, 6.834681E-01,0
42,63, 0.43229, 0.65104, 6.808291E-01,0
43,63, 0.44271, 0.65104, 6.786460E-01,0
44,63, 0.45312, 0.65104, 6.768653E-01,0
45,63, 0.46354, 0.65104, 6.753638E-01,0
46,63, 0.47396, 0.65104, 6.723270E-01,0
47,63, 0.48438, 0.65104, 6.642434E-01,0
48,63, 0.49479, 0.65104, 6.344538E-01,0
49,63, 0.50521, 0.65104, 6.126993E-01,0
50,63, 0.51562, 0.65104, 5.798760E-01,1
51,63, 0.52604, 0.65104, 5.437244E-01,0
52,63, 0.53646, 0.65104, 5.223744E-01,0
53,63, 0.54688, 0.65104, 5.116977E-01,0
54,63, 0.55729, 0.65104, 4.973210E-01,0
55,63, 0.56771, 0.65104, 4.799671E-01,0
56,63, 0.57812, 0.65104, 4.631576E-01,0
57,63, 0.58854, 0.65104, 4.477575E-01,0
58,63, 0.59896, 0.65104, 4.334589E-01,0
59,63, 0.60938, 0.65104, 4.199225E-01,0
60,63, 0.61979, 0.65104, 4.068851E-01,0
61,63, 0.63021, 0.65104, 3.941578E-01,0
62,63, 0.64062, 0.65104, 3.816075E-01,0
63,63, 0.65104, 0.65104, 3.691417E-01,0
64,63, 0.66146, 0.65104, 3.566962E-01,0
65,63, 0.67188, 0.65104, 3.442281E-01,0
66,63, 0.68229, 0.65104, 3.317105E-01,0
67,63, 0.69271, 0.65104, 3.191293E-01,0
68,63, 0.70312, 0.65104, 3.064819E-01,0
69,63, 0.71354, 0.65104, 2.937761E-01,0
70,63, 0.72396, 0.65104, 2.810286E-01,0
71,63, 0.73438, 0.65104, 2.682638E-01,0
72,63, 0.74479, 0.65104, 2.555119E-01,0
73,63, 0.75521, 0.65104, 2.428069E-01,0
74,63, 0.76562, 0.65104, 2.301848E-01,0
75,63, 0.77604, 0.65104, 2.176810E-01,0
76,63, 0.78646, 0.65104, 2.053290E-01,0
77,63, 0.79688, 0.65104, 1.931584E-01,0
78,63, 0.80729, 0.65104, 1.811940E-01,0
79,63, 0.81771, 0.65104, 1.694550E-01,0
80,63, 0.82812, 0.65104, 1.579551E-01,0
81,63, 0.83854, 0.65104, 1.467025E-01,0
82,63, 0.84896, 0.65104, 1.356998E-01,0
83,63, 0.85938, 0.65104, 1.249443E-01,0
84,63, 0.86979, 0.65104, 1.144273E-01,0
85,63, 0.88021, 0.65104, 1.041336E-01,0
86,63, 0.89062, 0.65104, 9.404104E-02,0
87,63, 0.90104, 0.65104, 8.412221E-02,0
88,63, 0.91146, 0.65104, 7.434941E-02,0
89,63, 0.92188, 0.65104, 6.471138E-02,0
90,63, 0.93229, 0.65104, 5.525759E-02,0
91,63, 0.94271, 0.65104, 4.626482E-02,0
92,63, 0.95312, 0.65104, 3.850793E-02,0
93,63, 0.96354, 0.65104, 3.266135E-02,0
94,63, 0.97396, 0.65104, 2.644962E-02,0
95,63, 0.98438, 0.65104, 1.241866E-02,0
96,63, 0.99479, 0.65104, 2.696659E-06,1
1,64, 0.00521, 0.66146, 9.871194E-01,0
2,64, 0.01562, 0.66146, 9.492285E-01,0
3,64, 0.02604, 0.66146, 9.291826E-01,0
4,64, 0.03646, 0.66146, 9.221760E-01,0
5,64, 0.04688, 0.66146, 9.317592E-01,1
6,64, 0.05729, 0.66146, 9.275411E-01,1
7,64, 0.06771, 0.66146, 9.222718E-01,1
8,64, 0.07812, 0.66146, 9.170067E-01,1
9,64, 0.08854, 0.66146, 9.127969E-01,1
10,64, 0.09896, 0.66146, 8.860808E-01,0
11,64, 0.10938, 0.66146, 8.646124E-01,0
12,64, 0.11979, 0.66146, 8.389081E-01,0
13,64, 0.13021, 0.66146, 8.288894E-01,0
14,64, 0.14062, 0.66146, 8.228510E-01,0
15,64, 0.15104, 0.66146, 8.179556E-01,0
16,64, 0.16146, 0.66146, 8.129497E-01,0
17,64, 0.17188, 0.66146, 8.081545E-01,0
18,64, 0.18229, 0.66146, 8.029219E-01,0
19,64, 0.19271, 0.66146, 7.971394E-01,0
20,64, 0.20312, 0.66146, 7.908715E-01,0
21,64, 0.21354, 0.66146, 7.842473E-01,0
22,64, 0.22396, 0.66146, 7.773945E-01,0
23,64, 0.23438, 0.66146, 7.704199E-01,0
24,64, 0.24479, 0.66146, 7.634073E-01,0
25,64, 0.25521, 0.66146, 7.564244E-01,0
26,64, 0.26562, 0.66146, 7.495343E-01,0
27,64, 0.27604, 0.66146, 7.428097E-01,0
28,64, 0.28646, 0.66146, 7.363424E-01,0
29,64, 0.29688, 0.66146, 7.302469E-01,0
30,64, 0.30729, 0.66146, 7.246705E-01,0
31,64, 0.31771, 0.66146, 7.197880E-01,0
32,64, 0.32812, 0.66146, 7.157568E-01,0
33,64, 0.33854, 0.66146, 7.126921E-01,0
34,64, 0.34896, 0.66146, 7.109890E-01,0
35,64, 0.35938, 0.66146, 7.083314E-01,0
36,64, 0.36979, 0.66146, 7.044798E-01,0
37,64, 0.38021, 0.66146, 6.992251E-01,0
38,64, 0.39062, 0.66146, 6.969471E-01,1
39,64, 0.40104, 0.66146, 6.966793E-01,1
40,64, 0.41146, 0.66146, 6.961586E-01,1
41,64, 0.42188, 0.66146, 6.958337E-01,1
42,64, 0.43229, 0.66146, 6.955657E-01,1
43,64, 0.44271, 0.66146, 6.953105E-01,1
44,64, 0.45312, 0.66146, 6.950294E-01,1
45,64, 0.46354, 0.66146, 6.946087E-01,1
46,64, 0.47396, 0.66146, 6.942074E-01,1
47,64, 0.48438, 0.66146, 6.938260E-01,1
48,64, 0.49479, 0.66146, 6.636836E-01,0
49,64, 0.50521, 0.66146, 6.394718E-01,0
50,64, 0.51562, 0.66146, 5.932394E-01,0
51,64, 0.52604, 0.66146, 5.550359E-01,0
52,64, 0.53646, 0.66146, 5.285785E-01,0
53,64, 0.54688, 0.66146, 5.100999E-01,0
54,64, 0.55729, 0.66146, 4.934314E-01,0
55,64, 0.56771, 0.66146, 4.768443E-01,0
56,64, 0.57812, 0.66146, 4.609565E-01,0
57,64, 0.58854, 0.66146, 4.460898E-01,0
58,64, 0.59896, 0.66146, 4.321205E-01,0
59,64, 0.60938, 0.66146, 4.188199E-01,0
60,64, 0.61979, 0.66146, 4.059782E-01,0
61,64, 0.63021, 0.66146, 3.934298E-01,0
62,64, 0.64062, 0.66146, 3.810502E-01,0
63,64, 0.65104, 0.66146, 3.687469E-01,0
64,64, 0.66146, 0.66146, 3.564522E-01,0
65,64, 0.67188, 0.66146, 3.441173E-01,0
66,64, 0.68229, 0.66146, 3.317100E-01,0
67,64, 0.69271, 0.66146, 3.192121E-01,0
68,64, 0.70312, 0.66146, 3.066193E-01,0
69,64, 0.71354, 0.66146, 2.939396E-01,0
70,64, 0.72396, 0.66146, 2.811923E-01,0
71,64, 0.73438, 0.66146, 2.684062E-01,0
72,64, 0.74479, 0.66146, 2.556173E-01,0
73,64, 0.75521, 0.66146, 2.428668E-01,0
74,64, 0.76562, 0.66146, 2.301974E-01,0
75,64, 0.77604, 0.66146, 2.176518E-01,0
76,64, 0.78646, 0.66146, 2.052689E-01,0
77,64, 0.79688, 0.66146, 1.930829E-01,0
78,64, 0.80729, 0.66146, 1.811209E-01,0
79,64, 0.81771, 0.66146, 1.694028E-01,0
80,64, 0.82812, 0.66146, 1.579410E-01,0
81,64, 0.83854, 0.66146, 1.467404E-01,0
82,64, 0.84896, 0.66146, 1.357996E-01,0
83,64, 0.85938, 0.66146, 1.251114E-01,0
84,64, 0.86979, 0.66146, 1.146630E-01,0
85,64, 0.88021, 0.66146, 1.044368E-01,0
86,64, 0.89062, 0.66146, 9.441089E-02,0
87,64, 0.90104, 0.66146, 8.456215E-02,0
88,64, 0.91146, 0.66146, 7.487232E-02,0
89,64, 0.92188, 0.66146, 6.534445E-02,0
90,64, 0.93229, 0.66146, 5.603785E-02,0
91,64, 0.94271, 0.66146, 4.712645E-02,0
92,64, 0.95312, 0.66146, 3.886327E-02,0
93,64, 0.96354, 0.66146, 3.113450E-02,0
94,64, 0.97396, 0.66146, 2.287137E-02,0
95,64, 0.98438, 0.66146, 1.277173E-02,0
96,64, 0.99479, 0.66146, 2.959784E-03,0
1,65, 0.00521, 0.67188, 9.874429E-01,0
2,65, 0.01562, 0.67188, 9.619082E-01,0
3,65, 0.02604, 0.67188, 9.437095E-01,0
4,65, 0.03646, 0.67188, 9.325125E-01,0
5,65, 0.04688, 0.67188, 9.280251E-01,0
6,65, 0.05729, 0.67188, 9.220784E-01,0
7,65, 0.06771, 0.67188, 9.154965E-01,0
8,65, 0.07812, 0.67188, 9.084685E-01,0
9,65, 0.08854, 0.67188, 8.999955E-01,0
10,65, 0.09896, 0.67188, 8.834217E-01,0
11,65, 0.10938, 0.67188, 8.685022E-01,0
12,65, 0.11979, 0.67188, 8.532582E-01,0
13,65, 0.13021, 0.67188, 8.419741E-01,0
14,65, 0.14062, 0.67188, 8.329935E-01,0
